,Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
68,Euro area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382002338.0,1823007923.0,2114379734.0,2214559742.0,2019358915.0,6305354988.0,6795426643.0,8967569554.0,11448118016.0,14020031758.0,16332658187.0,14725027100.0,14397031440.0,13125888687.0,12507541585.0,12529510178.0,16460083071.0,19496124028.0,22055085328.0,23194772844.0,27879097755.0,28072249862.0,29691745056.0,28249217233.0,27368177879.0,29351384674.0,29153310430.0,32706617735.0,33363146314.0,26767076326.0,25490610618.0,26242897713.0,29385214291.0,36195346987.0,41150097796.0,43929842251.0,48049199257.0,57849168862.0,69700256994.0,68082697437.0,69326718913.0,77373815447.0,75264384430.0,82115303693.0,84957179728.0,77852731292.0,77454186131.0,80710386849.0,85850731409.0,86763416491.0,84179476332.0,84179476332.0,84179476332.0
69,Eritrea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2682189.743,3634005.489,3284750.859,3284750.859,3284750.859,3284750.859,3284750.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403779907.0,1380182007.0,1463044434.0,1734471313.0,1895898438.0,2187928955.0,1815784424.0,1581557617.0,1348032104.0,1226743164.0,1234490723.0,1433077271.0,1583675903.0,1790329712.0,1861106934.0,2185527832.0,2136283691.0,2636531738.0,2321499512.0,2631302246.0,2763616490.0,2925151760.0,2899429894.0,3253445179.0,635029159.5,648649652.0,699655911.7,745323091.2,900329952.8,1011285263.0,1135292902.0,1281555331.0,1676469544.0,1840374493.0,1524558689.0,1595954495.0,1714254523.0,2093910956.0,3035756690.0,3130366133.0,2673407399.0,2632183875.0,3004745214.0,3355210688.0,3208020123.0,3000196652.0,9408518846.934526,9253550281.427378
71,Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2905014.753,1283825.098,1684442.021,1737374.157,2644205.993,2314638.977,4052634.247,11020698.08,19148980.41,51207275.1,166878296.1,254609795.0,392138800.9,381282757.2,416329238.4,340051323.5,357084044.2,438650597.7,460675591.6,564796469.4,543923581.7,457282652.5,486482638.4,505091283.8,570404476.9,541915243.8,506608486.8,580277275.8184704,470072639.8313327
72,Ethiopia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4444444.656,7149758.339,8695652.008,12222222.33,10483091.35,10193236.35,11014492.99,11497584.34,14202898.98,13574879.65,8550724.983,11304347.99,6473430.157,5217391.491,9758454.323,15019130.71,18379999.16,24625669.48,27359669.44,16012210.36,9232460.373,27313236.47,33729646.61,53158882.38,18313718.17,32986894.42,46470192.46,133742806.2,173519405.7,172153314.0,357838225.0,386696265.8,261601951.5,436143876.3,538339894.7,624360669.9,833031317.0,1796377787.0,1086986751.0,772235946.6,393379170.0,436325463.1,479624165.3,404088319.9,447647084.05272835,327311539.111907
73,European Union,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1387801446.0,1834713172.0,2126978380.0,2230588135.0,2039631811.0,6331545404.0,6836810817.0,9028074692.0,11496805928.0,14066619245.0,16398645980.0,14792673699.0,14397167733.0,13150424223.0,12530021947.0,12552853296.0,16478518179.0,19594307400.0,22159414345.0,23322039186.0,28031602439.0,28279194931.0,30388186920.0,29298589868.0,29187753043.0,31735748570.0,31860658604.0,35648931030.0,36562773159.0,29920128531.0,29719401979.0,31573494344.0,35556406607.0,44902017891.0,53809096258.0,59389625399.0,66785508720.0,80695507283.0,93895392835.0,88558051852.0,89365489769.0,99077075847.0,96604826159.0,110083000000.0,114686000000.0,105377000000.0,106201000000.0,111955000000.0,118980000000.0,120988000000.0,114901000000.0,114901000000.0,114901000000.0
74,Fragile and conflict affected situations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17899999.62,22579916.0,22540000.92,61891856.67,137969344.1,163734905.2,353992817.5,947590786.3,1376732089.0,1566231718.0,1322709202.0,974190404.6,1086679674.0,936035235.8,1001516757.0,928033372.3,979469401.7,1112029171.0,1371217120.0,2347991671.0,1797672096.0,2161549354.0,2696502198.0,2668818007.0,3084414965.0,3098821402.0,3711447847.0,4558341762.0,5595978067.0,5610105699.0,5532560877.0,8530766803.0,11609523025.0,15286232646.0,27728581897.0,30872086553.0,34373803406.0,39196562547.0,39030813979.0,41801888757.0,43370873226.0,45902719728.0,49206459045.0,50691862046.0,50446575601.0,49283699677.0,49262933635.0,54992315571.0,54662466757.0,46577615727.0,46577615727.0,46577615727.0
75,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18514945.98,23807750.7,46703990.94,65478401.18,91440734.86,106253776.6,95759994.51,107548988.3,97178131.1,49415206.91,50871543.88,74044212.34,77741462.71,105305137.6,70851074.22,62883602.14,101185310.4,103113151.6,77051124.57,66893753.05,74258863.47,145460570.6,235253974.3,375411975.7,443613008.7,472728415.2,490718039.7,477152547.4,526381939.3,666913866.8,692277075.8,714798889.2,805950015.0,959188912.0,865768666.0,893815226.2,756066320.3,862122979.6,1073207239.0,1068529689.0,865419880.7,860964517.5,908303115.9,841053346.5,797176578.3,812727157.7,667355299.1341984,594148071.793833
76,Fiji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3589619.16,4890186.787,9302308.083,8086236.0,7984107.971,10613370.9,27653663.64,29747564.32,27012722.02,22653249.74,22988763.81,21945989.61,19179191.59,22688095.09,26138704.3,29642278.67,32709172.79,33349960.81,34633833.79,25870529.91,23202386.24,43301333.11,77584872.31,99401919.41,123678440.6,172645209.9,203312108.1,204579736.2,183212478.7,146677339.9,171057209.5,175631133.1,160556654.5,190607858.3,203570068.9,220967734.4,252357421.4,272292584.0,278683959.3,291943874.7,295256111.9,355405851.1,393635198.8434529,459000000.0
77,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627961975.1,653017089.8,1260706177.0,1582122070.0,1921343018.0,1440365112.0,1278299805.0,1337885498.0,1278938721.0,1262145020.0,1393456177.0,2020921875.0,2472511475.0,3418352783.0,3223879883.0,4034759033.0,4619512695.0,5213012695.0,5031930664.0,3953913330.0,4434302326.0,4334903528.0,9741087205.0,10021054778.0,9446332527.0,8869551607.0,9194240138.0,10599319442.0,12231755971.0,13342614138.0,14205076473.0,15535237652.0,17586416269.0,20085696123.0,19665370194.0,19898258274.0,22942280254.0,22666366759.0,24412282153.0,25358374728.0,24066989837.0,24042348847.0,24884547856.0,26229274711.0,26173645645.0,25141879667.0,32077312215.22363,30044437807.459507
78,Faroe Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48480000.0,50040000.0,42970000.0,39040000.0,39750000.0,44380000.0,49217894.8,80282305.11,89055616.15,109177969.4,136569580.1,138741437.4,146392824.3,158411750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,"Micronesia, Fed. Sts.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17349600.0,18066700.0,19428000.0,20803300.0,22046600.0,23338700.0,23338700.0,23338700.0,23338700.0,23338700.0,23338700.0,23338700.0,23338700.000000004,23338700.000000004
80,Gabon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88630.5347,94019.5844,47330.6552,184005.2009,60863.1149,288663.8641,91542.2589,133552.0744,231009.6323,299464.4046,134296.5961,156735.7332,875882.3872,1595029.116,2314175.844,3033322.573,3752469.063,4471615.824,5727663.142,6145602.579,5563166.587,4247204.299,6050763.424,5363974.692,2846533.112,5989329.181,6852364.361,11028154.17,0.0,14409511.05,20654067.56,13846230.03,38428998.66,21792198.45,22586458.56,16527000.61,29467150.85,18458042.25,18458042.25,18458042.25,18458042.25,18458042.25,17734957.67,18458042.25304134,18458042.25304134
81,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369103027.0,1626415283.0,1684590454.0,2099054688.0,2089116943.0,2033339478.0,1768091675.0,1968876343.0,1399144401.0,1421446438.0,1648877895.0,1391991979.0,5446983601.0,5074369393.0,4955597476.0,5235071153.0,5688562225.0,5938297739.0,6045166080.0,6105706286.0,6556335761.0,5995100746.0,5242981857.0,4951404773.0,5099003471.0,4944716073.0,4804502413.0,4935585091.0,5003393486.0,4582283767.0,4308885980.0,4389788199.0,4214814558.0,3307080784.0,3460123983.8844295,3877401121.9171133
82,Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284000000.0,372900000.0,360800000.0,205929892.4,218638753.7,226328929.3,248453695.3,358590135.5,446005398.6,627348779.5,883065426.0,1065021296.0,1111619713.0,1183935750.0,1547274440.0,1770115175.0,1945284852.0,1986474924.0,1458741311.0,1520785231.0,1793945161.0,2034288456.0,2258211425.0,2109658757.0,2643926171.8099995,3853737626.6800003
83,Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272740.006,899999.9762,1399999.976,1500000.0,500000.0,4699999.809,4199999.809,600000.0238,699999.9881,6000000.0,6000000.0,6000000.0,6199999.809,7300000.191,10100000.38,15699999.81,17209600.0,27500000.0,26000000.0,29500000.0,30700000.0,32396800.0,45909120.0,43520000.0,65100096.0,82371200.0,99184576.0,105253248.0,117363712.0,126104704.0,114455680.0,135852160.0,2134638607.0,2155495000.0,1863990000.0,2007831480.0,4982442362.0,2979934204.0,3536410000.0,3520566623.0,4053694729.0,4291956801.0,4167753823.845412,4664284053.00583
84,Gibraltar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70000.0003,70000.0003,26709999.08,22340000.15,17969999.31,13600000.38,9229999.542,4860000.134,490000.0095,740000.0,1072000.0,1480000.0,4980000.0,6015879.0,1166455.048,8715870.258,15190000.0,111046017.1,41640000.0,41570000.0,29500000.0,15070000.0,61520000.0,52030000.0,46260000.0,64500000.0,66300000.0,93010000.0,121425853.2,130582308.4,52170780.86,44660000.0,28430000.0,158130000.0,22530000.0,343909999.99999994,538071400.0
86,"Gambia, The",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345200.3598,492476.2845,390921.8907,289367.497,187813.1032,701136.1122,701136.1122,701136.1122,701136.1122,701136.1122,701136.1122,701136.1122,701136.1122,701136.1122,701136.1122,701136.1122,701136.1122,701136.1122,701136.1122,701136.1122,701136.1122,701136.1122,701136.1122,701136.1122,701136.1122,54069839.27,60748749.17,59304087.54,63773517.34,55662540.37,64811558.97,79801153.13,115699061.0,91358953.77,106349453.1,109829222.0,137771209.4,154062367.7,145678794.7,160167345.3,212034736.1,275825107.5,416418880.7,547051423.8019669,615432851.7772127
87,Guinea-Bissau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1200000.048,1000000.0,1166666.627,1333333.373,1500000.0,1666666.627,1833333.373,2000000.0,2000000.0,4007030.487,6014061.451,8021091.461,10028122.57,17631575.31,23126277.94,27699073.95,19898832.08,25519702.43,43030269.35,49460552.25,48850413.82,45890277.97,52110120.36,45635184.42,63787684.42,92419676.5,84952814.0,56431260.0,105179557.5,127983532.8,151185244.9,122986755.0,206107624.2413046,178003164.91287747
88,Equatorial Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318514.585,912399.9476,506285.2502,100170.6054,164206.0423,164206.0423,164206.0423,164206.0423,164206.0423,164206.0423,164206.0423,164206.0423,164206.0423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805000000.0,940000000.0,989000000.0,1181000000.0,1119000000.0,1169000000.0,1140000000.0,964000000.0,945000000.0,807000000.0,967000000.0,1407000000.0,1737000000.0,1387000000.0,1817000000.0,2173000000.0,2531000000.0,2655000000.0,2886000000.0,3286000000.0,3079000000.0,3062000000.0,2673050049.0,2284100000.0,2193819906.0,2014591009.0,1660397780.0,1565054104.0,1242683995.0,1219664384.0,1543110071.0,2483241141.0,2686826465.0,2022132944.0,1498782297.0,1186959012.0,680981913.3,804714812.7,734925603.1,509336316.2,417164366.4,400870186.2,489699591.4,676327504.8,611381979.6,688866261.6235077,600581231.9360843
90,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16777778.63,22333333.97,23518518.45,16851852.42,17974073.41,8277777.672,8596296.31,18359258.65,26159259.8,19851851.85,20959259.26,21522222.22,22062962.96,23151851.85,24233333.33,24311111.11,24755555.56,25278348.15,48111111.11,26836111.11,28443188.89,28624935.56,28850324.44,27652595.19,28475102.22,28948812.96,29294352.96,29645885.19,41001343.15,43354715.42,45070131.1,47272753.03,48455938.36,48455938.36,48455938.36,73965777.36712632,69446128.84521484
91,Greenland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000000.0,21600000.38,23600000.38,26200000.76,24500000.0,10699999.81,3900000.095,3400000.095,1000000.0,699999.9881,100000.0015,45700000.76,85000000.0,118699996.9,178899993.9,230600006.1,240800003.1,284500000.0,357500000.0,375400000.0,408000000.0,456500000.0,465600000.0,596200000.0,633753628.5,1600192057.0,2146959900.0,2627500000.0,3066600000.0,3700100000.0,4236200000.0,4425646820.0,4002155020.0,4224679960.0,4533048950.0,4965274170.0,5303727620.0,5751442990.0,6481896460.0,7362674020.0,8393882100.0,9437674500.0,10655601360.0,11402842290.0,15407572610.0,18177273000.0
93,Guam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2299999.952,1166666.627,2609894.991,2609894.991,2609894.991,2609894.991,2609894.991,2609894.991,2609894.991,2609894.991,1019999.981,1210000.038,1340000.033,1700000.048,14600000.0,15000000.0,14000000.0,20500000.0,27300000.0,22300000.0,51000000.0,99300000.0,153009000.0,201289000.0,218076000.0,278496000.0,273896014.3,262065845.9,367805406.3,412200000.0,469258405.5,328152658.5,329658104.9,302773517.6,269173992.9,322340617.5,333692746.0,380358401.0,361234056.6,547871142.789224,540333027.0407639
95,High income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1644521484.0,2155367565.0,2658606069.0,2851601021.0,2648670928.0,6896448116.0,7409949937.0,10482219015.0,13365739347.0,16315576699.0,19252465586.0,17913466968.0,17510804487.0,16488090713.0,15913403772.0,15931460400.0,21771106877.0,27438824867.0,31287824583.0,33022522842.0,38920747146.0,40197429714.0,42830906733.0,41169105115.0,42670595841.0,44391704806.0,44428346633.0,47960078224.0,49162778724.0,47949200022.0,47531141731.0,49337539500.0,54708338715.0,65412836246.0,75655758755.0,80625145274.0,89697192454.0,105383000000.0,121113000000.0,115132000000.0,116795000000.0,129818000000.0,127743000000.0,136986000000.0,142821000000.0,132693000000.0,132664000000.0,138013000000.0,145222000000.0,146151000000.0,140492000000.0,140492000000.0,140492000000.0
96,"Hong Kong SAR, China",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153640902.0,130454560.1,135538206.5,152845007.8,120529560.8,119691117.9,239856567.5,296761189.3,294033632.4,316866690.1,355347245.0,347792446.9,339569368.9,351638509.3,366815267.3,360237541.4,372449060.1,386750552.6,399492889.2,436898438.6,424573814.6,451246722.1,458030968.6,453090876.7034716,414370501.55978036
97,Honduras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0119,750000.0,850000.0238,1049999.952,1250000.0,1500000.0,1600000.024,1750000.0,1500000.0,1799999.952,1950000.048,2099999.905,2099999.905,33700000.76,41799999.24,48599998.47,62900001.53,82599998.47,112000000.0,63799999.24,89000000.0,124000000.0,157300000.0,190000000.0,225000000.0,328300000.0,474498240.0,610441530.0,801398970.0,865389050.8,1169104060.0,1805194920.0,2358468900.0,2613644663.0,2821344123.0,2477339131.0,2617906839.0,2810592536.0,2920369783.0,3098239342.0,3369514367.0,3666201327.0,3863739159.0,4322761614.0,4776545983.0,5401465665.0,5588646521.0,7203426672.830171,8485378379.7085705
98,Heavily indebted poor countries (HIPC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17899999.62,22579916.0,22540000.92,83123534.77,200435030.0,248734344.7,329723044.5,441087784.6,618867604.0,957524857.6,1021521644.0,661016622.0,811262011.5,746846613.6,810563136.9,827797372.0,916140344.9,1075145399.0,1275132823.0,866832120.6,838074883.7,1095631047.0,931690899.2,931406176.5,1355983221.0,1299934015.0,1563293077.0,2304311087.0,2859558590.0,3235545129.0,3743292761.0,4562464326.0,5587706801.0,6748466334.0,7399137450.0,9060399973.0,11194049425.0,13303921793.0,12525652888.0,14404124049.0,18303957102.0,18627819132.0,19544398933.0,21452140456.0,23888463360.0,21960563233.0,24727872130.0,29363189303.0,31815910669.0,30596501039.0,30596501039.0,30596501039.0
99,Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230029007.0,375509002.7,544168000.0,649916898.4,593983461.6,601206510.8,528865690.2,817102738.7,927871134.2,1093044041.0,1321491761.0,1555554397.0,1874468832.0,1926149214.0,2228813116.0,2505307645.0,2268827435.0,2287050682.0,2524036566.0,2084700260.0,2174198361.0,2617373484.0,2520836136.0,3022469472.0,3430482308.0,3807930277.0,4032578218.0,3976496447.0,5026283452.140954,5392000000.0
100,Haiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17899999.62,22579916.0,22540000.92,21659982.68,59220001.22,74699996.95,75019996.64,76000000.0,84779998.78,106440002.4,126620002.7,97040000.92,89879997.25,90000000.0,95779998.78,105419998.2,113160003.7,124099998.5,122800003.1,122800003.1,122800003.1,122800003.1,122800003.1,122800003.1,122800003.1,122800003.1,122800003.1,327300000.0,422050000.0,578000000.0,623580000.0,675660000.0,811000000.0,931540000.0,986154000.0,1062869000.0,1222089000.0,1369753973.0,1375546872.0,1473804721.0,1551366394.0,1612326050.0,1780995274.0,1977033926.0,2195560227.0,2358653340.0,2721841068.0,3142260453.0,3326925993.0,3110523649.0,4196393882.96965,4532105393.607223
101,Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139944852.0,155877496.3,194460957.7,191846209.8,182829285.9,363174029.7,364256476.9,443556552.6,466993515.9,632555108.1,731503155.0,858656344.5,975984331.0,1312202577.0,1575172936.0,1849914264.0,2305025006.0,3147775617.0,4159619081.0,4202893825.0,3953857949.0,4171221937.0,4123722118.0,4391786395.0,4710356234.0,3649804132.0,3798950950.5883436,3589336801.4848886
102,IBRD only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277499994.3,289943771.4,311392210.0,339420727.7,1795642871.0,2967017984.0,3477206439.0,5482049915.0,7202456437.0,9484143400.0,13238377143.0,13611760714.0,14713845451.0,15669412174.0,15654563773.0,14890400864.0,15231653681.0,17977678341.0,18055090522.0,19600114778.0,22634869377.0,26528085088.0,31349072173.0,33084294935.0,42293926629.0,43353362398.0,46952795014.0,55336467230.0,53759368507.0,57504468164.0,65139892121.0,73576044588.0,85116890624.0,108317000000.0,124671000000.0,143463000000.0,168894000000.0,205472000000.0,233706000000.0,219592000000.0,240319000000.0,266115000000.0,281322000000.0,298909000000.0,323604000000.0,323686000000.0,317646000000.0,350277000000.0,375513000000.0,388197000000.0,388819000000.0,388819000000.0,388819000000.0
103,IDA & IBRD total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284759994.5,315897541.2,348440035.4,376562895.1,1901760340.0,3309050168.0,4323591317.0,7122554712.0,9978679980.0,13002009993.0,17770746836.0,18009032156.0,19912539856.0,21510967100.0,20740614755.0,19883166946.0,20258072113.0,23397644764.0,23298438397.0,25277078984.0,29563182683.0,32473169866.0,38041252409.0,40191714876.0,49984042505.0,50894136421.0,54130608463.0,63907223716.0,62314722302.0,67465299491.0,75784056250.0,84599671810.0,100491000000.0,126416000000.0,146815000000.0,180639000000.0,212781000000.0,255695000000.0,293316000000.0,281243000000.0,312714000000.0,349622000000.0,374200000000.0,396418000000.0,427834000000.0,431098000000.0,422501000000.0,459008000000.0,497772000000.0,516121000000.0,515844000000.0,515844000000.0,515844000000.0
104,IDA total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7260000.229,25953769.8,37047825.4,37142167.33,106117469.4,342032184.6,846384878.7,1640504798.0,2776223544.0,3517866593.0,4532369693.0,4397271442.0,5198694405.0,5841554926.0,5086050982.0,4992766082.0,5026418432.0,5419966423.0,5243347875.0,5676964207.0,6928313306.0,5945084779.0,6692180235.0,7107419941.0,7690115876.0,7540774023.0,7177813448.0,8570756486.0,8555353795.0,9960831327.0,10644164129.0,11023627221.0,15374145026.0,18098608509.0,22144359406.0,37176233964.0,43886851099.0,50222701582.0,59610387126.0,61651187619.0,72394720315.0,83506931665.0,92878001779.0,97509404241.0,104230000000.0,107413000000.0,104855000000.0,108731000000.0,122259000000.0,127924000000.0,127024000000.0,127024000000.0,127024000000.0
105,IDA blend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7260000.229,7260000.229,13859999.66,12539999.96,18479999.54,13199999.81,436914813.9,964574845.1,1392797382.0,1600425199.0,2205749808.0,2275626724.0,2775504501.0,3104224642.0,2722863663.0,2703890185.0,2647729786.0,2409736700.0,2114931644.0,2293155592.0,2333913066.0,1886343006.0,1912133017.0,2571328105.0,2708987263.0,2286876944.0,1912124458.0,3015911806.0,2362087470.0,3098394632.0,3258345788.0,2954183942.0,5124985245.0,5505421122.0,7123395925.0,19878410047.0,23219977343.0,25290525676.0,27524523257.0,29675587455.0,35675946742.0,41522256066.0,44858013685.0,45922630387.0,49370436594.0,49362919442.0,49928260174.0,53797934646.0,57879290923.0,59549903163.0,55885749313.0,55885749313.0,55885749313.0
